,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0,roll:5500_sd:0.5,roll:5500_sd:0.75,roll:5500_sd:1.0,roll:5500_sd:1.25,roll:5500_sd:1.5,roll:5500_sd:1.75,roll:5500_sd:2.0,roll:5500_sd:2.25,roll:5500_sd:2.5,roll:5500_sd:2.75,roll:5500_sd:3.0,roll:5500_sd:3.25,roll:5500_sd:3.5,roll:5500_sd:3.75,roll:5500_sd:4.0,roll:6000_sd:0.5,roll:6000_sd:0.75,roll:6000_sd:1.0,roll:6000_sd:1.25,roll:6000_sd:1.5,roll:6000_sd:1.75,roll:6000_sd:2.0,roll:6000_sd:2.25,roll:6000_sd:2.5,roll:6000_sd:2.75,roll:6000_sd:3.0,roll:6000_sd:3.25,roll:6000_sd:3.5,roll:6000_sd:3.75,roll:6000_sd:4.0,roll:6500_sd:0.5,roll:6500_sd:0.75,roll:6500_sd:1.0,roll:6500_sd:1.25,roll:6500_sd:1.5,roll:6500_sd:1.75,roll:6500_sd:2.0,roll:6500_sd:2.25,roll:6500_sd:2.5,roll:6500_sd:2.75,roll:6500_sd:3.0,roll:6500_sd:3.25,roll:6500_sd:3.5,roll:6500_sd:3.75,roll:6500_sd:4.0,roll:7000_sd:0.5,roll:7000_sd:0.75,roll:7000_sd:1.0,roll:7000_sd:1.25,roll:7000_sd:1.5,roll:7000_sd:1.75,roll:7000_sd:2.0,roll:7000_sd:2.25,roll:7000_sd:2.5,roll:7000_sd:2.75,roll:7000_sd:3.0,roll:7000_sd:3.25,roll:7000_sd:3.5,roll:7000_sd:3.75,roll:7000_sd:4.0,roll:7500_sd:0.5,roll:7500_sd:0.75,roll:7500_sd:1.0,roll:7500_sd:1.25,roll:7500_sd:1.5,roll:7500_sd:1.75,roll:7500_sd:2.0,roll:7500_sd:2.25,roll:7500_sd:2.5,roll:7500_sd:2.75,roll:7500_sd:3.0,roll:7500_sd:3.25,roll:7500_sd:3.5,roll:7500_sd:3.75,roll:7500_sd:4.0,roll:8000_sd:0.5,roll:8000_sd:0.75,roll:8000_sd:1.0,roll:8000_sd:1.25,roll:8000_sd:1.5,roll:8000_sd:1.75,roll:8000_sd:2.0,roll:8000_sd:2.25,roll:8000_sd:2.5,roll:8000_sd:2.75,roll:8000_sd:3.0,roll:8000_sd:3.25,roll:8000_sd:3.5,roll:8000_sd:3.75,roll:8000_sd:4.0
2015-04-29,25,25,25,25,25,22,21,18,9,6,3,2,1,0,0,18,18,18,18,17,14,13,10,7,2,2,1,1,0,0,16,16,16,16,15,11,10,8,4,2,2,1,1,1,0,14,14,14,14,14,11,10,7,4,2,2,2,1,1,0,13,13,13,13,13,10,9,3,2,2,2,1,1,1,0,13,13,13,13,13,10,8,3,2,2,2,1,1,1,0,11,11,11,11,11,8,7,5,2,2,2,1,1,1,0,11,11,11,11,11,8,7,3,2,2,1,1,1,1,0,11,11,11,11,11,8,6,3,2,2,1,1,1,0,0,27,27,27,27,27,25,25,18,13,10,8,4,3,2,1,11,11,11,11,11,7,5,3,2,2,1,1,0,0,0,11,11,11,11,11,7,6,3,2,2,1,1,0,0,0,11,11,11,11,11,7,5,3,2,2,1,1,0,0,0,11,11,11,11,11,7,5,3,2,2,1,1,0,0,0,11,11,11,11,11,7,5,3,2,2,1,1,0,0,0,11,11,11,11,11,7,5,3,2,2,1,1,0,0,0
2015-04-30,32,32,32,32,30,30,21,18,18,9,8,4,1,1,1,22,22,22,22,20,20,16,12,9,7,5,2,1,1,1,25,25,25,25,23,21,17,11,9,4,3,3,2,1,1,31,31,31,31,27,26,15,12,9,5,3,3,1,0,0,31,31,31,31,26,24,17,11,9,4,1,1,0,0,0,28,28,28,28,23,22,13,10,5,3,1,1,1,0,0,29,29,29,29,23,22,13,10,4,3,2,1,1,1,0,29,29,29,29,23,22,12,8,4,3,3,1,1,1,0,29,29,29,29,21,21,8,6,4,3,3,1,1,1,1,33,33,33,32,32,32,25,19,18,12,9,6,3,2,2,25,25,25,25,17,17,7,7,4,1,1,1,1,1,1,25,25,25,23,17,17,7,5,2,1,1,1,1,1,1,25,25,25,23,17,17,5,4,2,1,1,1,1,1,0,24,24,24,22,16,14,5,4,2,1,1,1,1,0,0,24,24,24,22,14,14,4,4,2,1,1,0,0,0,0,24,24,24,20,14,14,5,4,2,1,0,0,0,0,0
2015-05-04,15,15,15,15,15,11,11,6,2,2,2,2,2,2,0,9,9,9,9,9,8,7,5,2,2,1,1,1,1,0,8,8,8,8,8,7,5,3,2,2,1,1,1,0,0,6,6,6,6,6,5,5,3,2,2,2,1,1,0,0,6,6,6,6,6,5,5,3,2,2,2,1,0,0,0,6,6,6,6,6,5,5,3,2,2,2,1,0,0,0,6,6,6,6,6,5,5,3,2,2,2,1,0,0,0,8,8,8,6,6,5,5,3,2,2,1,1,0,0,0,8,8,8,6,6,5,5,3,1,1,1,1,0,0,0,20,20,20,20,20,15,15,9,6,3,3,3,1,1,1,8,8,8,6,6,5,5,3,1,1,1,1,0,0,0,8,8,8,6,6,5,5,3,1,1,1,1,0,0,0,8,8,8,6,6,5,5,3,1,1,1,1,0,0,0,8,8,8,6,6,5,5,3,1,1,1,1,0,0,0,8,8,8,6,6,5,5,3,1,1,1,1,0,0,0,8,8,8,6,6,5,5,3,1,1,1,1,0,0,0
2015-05-05,28,28,24,21,21,19,15,11,9,6,5,4,4,3,3,27,27,27,25,20,19,15,13,9,6,5,4,2,2,2,26,26,26,22,17,16,15,11,8,6,5,2,2,1,1,26,26,26,22,17,17,16,13,6,4,4,2,2,2,1,25,25,25,23,16,16,15,13,5,4,4,2,2,1,1,25,25,25,20,15,15,15,9,5,3,3,2,2,1,1,24,24,24,20,15,14,11,5,4,3,3,2,1,1,1,25,25,25,21,16,13,9,5,4,3,3,2,1,1,1,24,24,24,20,15,11,5,4,4,3,3,2,1,1,1,38,38,36,30,26,24,23,23,14,9,6,4,4,3,3,24,24,24,18,13,7,5,4,4,3,3,2,1,1,1,23,23,23,17,12,5,4,4,4,3,3,2,1,1,1,21,21,21,15,9,4,4,4,4,3,3,2,1,1,1,18,18,18,11,6,4,4,4,4,3,3,2,1,1,1,16,16,16,11,6,4,4,4,4,3,3,1,1,1,1,16,16,16,11,4,4,4,4,4,2,2,1,1,1,1
2015-05-06,32,32,32,32,24,22,19,15,13,8,6,5,2,2,2,33,33,33,30,30,22,13,13,11,9,5,4,3,2,1,31,31,31,29,26,18,14,12,10,8,5,3,3,3,1,28,28,28,28,25,22,13,11,7,5,5,3,2,1,1,32,32,32,32,30,27,12,8,6,6,3,1,1,1,0,29,29,29,29,29,26,13,7,5,5,4,1,0,0,0,28,28,28,28,27,21,10,5,5,3,2,0,0,0,0,29,29,29,29,28,18,9,5,4,3,2,2,0,0,0,28,28,28,28,26,13,8,5,4,3,2,2,0,0,0,45,45,42,41,39,35,31,26,23,15,11,6,6,4,2,29,29,29,29,25,13,9,5,4,2,2,1,0,0,0,28,28,28,28,24,14,6,5,4,2,2,0,0,0,0,30,30,30,30,26,12,6,5,3,3,2,0,0,0,0,26,26,26,26,22,11,5,4,4,3,2,0,0,0,0,28,28,28,28,27,12,5,4,4,3,0,0,0,0,0,27,27,27,27,27,15,5,4,4,1,0,0,0,0,0
2015-05-07,53,53,52,49,49,36,24,19,13,9,5,3,3,3,1,51,51,49,49,45,34,28,17,11,8,6,4,3,1,0,46,46,46,45,41,29,20,16,9,8,5,4,3,0,0,44,44,40,38,35,24,16,12,9,7,6,4,3,1,0,42,42,42,33,29,18,13,12,7,7,6,4,1,1,0,40,40,40,34,28,17,12,12,7,5,5,3,3,1,0,39,39,39,35,24,16,12,12,7,5,5,3,3,0,0,42,42,42,40,23,16,12,12,6,5,4,3,3,0,0,39,39,39,37,22,16,12,12,5,4,3,2,0,0,0,62,58,57,54,52,46,36,23,19,12,7,5,3,2,1,37,37,37,35,22,14,11,10,4,3,3,2,0,0,0,39,39,39,37,22,13,10,9,3,2,2,0,0,0,0,40,40,40,38,20,13,11,8,3,2,0,0,0,0,0,38,38,38,38,20,12,10,8,3,0,0,0,0,0,0,38,38,38,31,20,12,10,8,3,0,0,0,0,0,0,36,36,36,29,20,13,10,8,3,0,0,0,0,0,0
2015-05-08,32,32,32,32,29,25,20,13,5,5,4,3,3,2,1,31,31,31,31,31,28,24,11,5,4,3,2,2,2,1,32,32,32,30,30,25,21,6,5,4,3,2,2,1,1,29,29,29,29,29,26,19,7,5,4,2,1,1,1,1,29,29,29,29,29,26,18,6,4,3,1,1,1,1,1,31,31,31,29,29,26,18,7,4,3,1,1,1,1,1,29,29,29,27,27,24,18,6,4,2,1,1,1,0,0,29,29,29,27,27,23,18,6,6,2,1,1,1,0,0,30,30,30,28,28,23,18,6,5,2,1,1,1,1,0,38,38,36,35,35,28,24,20,17,14,10,8,5,3,2,29,29,29,28,27,23,18,6,4,2,1,1,1,1,0,29,29,29,27,27,23,18,4,4,2,1,1,1,0,0,28,28,28,27,27,24,18,4,4,2,1,1,1,1,0,30,30,30,29,26,25,16,4,4,2,1,1,1,1,0,28,28,28,26,26,26,16,4,4,2,1,1,1,1,0,33,33,33,32,26,25,16,4,4,2,1,1,1,0,0
2015-05-11,24,24,24,24,22,19,18,12,7,4,3,3,1,1,1,28,28,28,28,21,19,16,12,8,4,3,1,1,0,0,23,23,23,23,19,16,12,6,3,3,3,3,1,0,0,18,18,18,18,18,15,12,6,3,3,1,1,1,0,0,16,16,16,16,15,12,9,5,3,3,1,1,1,0,0,15,15,15,15,15,13,9,5,3,3,1,1,1,0,0,15,15,15,15,15,12,9,3,3,1,1,1,0,0,0,15,15,15,15,14,10,7,3,3,1,1,0,0,0,0,16,16,16,16,15,10,7,3,3,1,1,0,0,0,0,33,33,33,31,31,27,24,11,8,5,3,3,3,2,2,18,18,18,18,13,10,7,3,3,1,1,0,0,0,0,19,19,19,19,13,10,8,5,3,1,1,0,0,0,0,19,19,19,19,15,9,6,5,3,1,1,0,0,0,0,19,19,19,19,16,9,6,5,3,1,0,0,0,0,0,19,19,19,19,15,9,6,5,3,1,0,0,0,0,0,19,19,19,19,15,9,6,5,3,1,0,0,0,0,0
2015-05-12,18,18,18,16,14,10,8,7,6,3,2,1,1,1,1,18,18,18,16,13,12,8,7,5,2,2,1,1,0,0,19,19,19,16,15,12,8,6,4,1,1,1,0,0,0,19,19,19,16,14,12,7,4,2,1,1,1,0,0,0,19,19,19,17,14,12,7,2,2,1,1,1,0,0,0,19,19,19,18,15,13,8,4,2,1,1,1,0,0,0,19,19,19,18,16,13,8,2,2,1,1,1,0,0,0,18,18,18,18,17,13,8,2,2,1,1,1,0,0,0,18,18,18,18,17,13,6,2,2,1,1,1,0,0,0,21,21,21,20,19,19,17,12,9,9,6,3,3,1,1,18,18,18,18,17,13,6,2,2,1,1,1,0,0,0,18,18,18,17,17,11,6,2,2,1,1,1,0,0,0,18,18,18,17,17,12,6,2,2,1,1,1,0,0,0,18,18,18,17,17,11,6,2,2,1,1,1,0,0,0,18,18,18,17,17,11,6,2,2,1,1,1,0,0,0,18,18,18,17,17,12,6,2,2,1,1,1,0,0,0
2015-05-13,17,17,17,17,17,14,14,13,10,9,3,3,1,0,0,18,18,18,18,17,15,13,9,8,5,3,1,1,1,0,20,20,20,20,18,14,10,8,7,6,3,1,1,1,0,16,16,16,15,13,13,8,8,4,4,3,3,1,1,0,14,14,14,14,14,12,8,6,5,4,3,3,1,1,0,14,14,14,14,14,12,6,6,5,3,3,1,0,0,0,12,12,12,12,12,12,8,6,3,3,1,1,0,0,0,15,15,15,15,14,11,8,6,3,1,1,1,0,0,0,17,17,17,17,16,11,10,8,1,1,1,1,0,0,0,16,16,16,16,16,16,16,15,12,9,8,4,3,2,2,16,16,16,16,16,13,10,8,1,1,1,1,0,0,0,16,16,16,16,16,11,10,6,1,1,1,1,0,0,0,16,16,16,16,16,11,10,6,1,1,1,1,0,0,0,16,16,16,16,16,11,10,6,1,1,1,1,0,0,0,16,16,16,16,16,11,10,6,1,1,1,1,0,0,0,16,16,16,16,16,11,8,6,1,1,1,1,0,0,0
2015-05-14,18,18,18,18,18,15,11,8,7,5,4,4,1,1,1,16,16,16,16,15,15,12,5,5,4,3,2,1,1,1,16,16,16,16,15,15,12,6,3,2,2,2,0,0,0,16,16,16,16,15,15,11,5,3,2,0,0,0,0,0,16,16,16,16,15,15,11,4,3,2,1,0,0,0,0,16,16,16,16,15,15,11,4,2,2,0,0,0,0,0,14,14,14,14,13,13,10,4,3,2,1,0,0,0,0,14,14,14,14,13,13,10,3,3,2,1,0,0,0,0,14,14,14,14,13,13,10,3,3,2,0,0,0,0,0,20,20,20,20,20,17,16,12,8,7,5,5,4,1,1,14,14,14,14,13,13,9,3,3,1,0,0,0,0,0,14,14,14,14,13,13,9,3,3,1,0,0,0,0,0,14,14,14,14,13,13,9,3,3,2,0,0,0,0,0,14,14,14,14,13,13,8,3,3,2,0,0,0,0,0,14,14,14,14,13,13,8,3,3,1,0,0,0,0,0,14,14,14,14,13,13,8,3,3,1,0,0,0,0,0
2015-05-15,21,21,21,21,21,19,16,16,13,9,6,5,2,2,1,19,19,19,19,19,18,17,16,14,5,3,2,2,2,2,18,18,18,18,18,17,16,15,10,5,3,3,2,1,0,19,19,19,19,18,16,15,14,9,4,3,1,0,0,0,18,18,18,18,18,16,15,15,9,4,3,0,0,0,0,17,17,17,17,17,16,15,15,7,4,2,2,0,0,0,17,17,17,17,17,16,15,13,9,4,2,0,0,0,0,17,17,17,17,17,15,15,13,9,4,2,0,0,0,0,17,17,17,17,17,15,15,13,9,4,2,0,0,0,0,22,22,22,22,20,17,16,14,13,12,7,4,4,3,3,17,17,17,17,17,15,15,13,9,3,1,0,0,0,0,17,17,17,17,17,15,15,13,7,3,1,0,0,0,0,17,17,17,17,17,15,15,13,7,3,1,0,0,0,0,17,17,17,17,17,15,15,13,7,3,1,0,0,0,0,17,17,17,17,17,15,15,13,7,3,1,0,0,0,0,17,17,17,17,17,15,15,13,7,3,1,0,0,0,0
2015-05-18,20,20,20,20,20,18,15,12,8,4,4,3,0,0,0,24,24,24,24,24,24,12,8,6,4,4,3,0,0,0,21,21,21,21,21,21,13,6,5,4,4,1,0,0,0,17,17,17,17,17,17,7,5,5,4,4,1,0,0,0,15,15,15,15,15,14,6,5,5,4,4,1,0,0,0,13,13,13,13,13,13,6,5,4,4,4,1,0,0,0,13,13,13,13,13,11,6,5,4,4,4,1,0,0,0,11,11,11,11,11,11,7,5,4,4,4,1,0,0,0,9,9,9,9,9,9,6,4,4,4,4,1,0,0,0,28,28,28,28,26,26,21,19,14,7,5,2,1,0,0,9,9,9,9,9,9,6,4,4,4,4,1,0,0,0,9,9,9,9,9,9,6,4,4,4,4,1,0,0,0,9,9,9,9,9,9,6,4,4,4,4,1,0,0,0,9,9,9,9,9,9,6,4,4,4,4,1,0,0,0,9,9,9,9,9,9,6,4,4,4,4,1,0,0,0,9,9,9,9,9,9,6,4,4,4,4,1,0,0,0
2015-05-19,17,17,17,17,17,16,13,11,9,7,4,4,3,1,1,18,18,18,18,17,17,15,9,6,4,4,3,2,1,0,21,21,21,21,21,19,19,8,5,3,3,3,2,1,0,17,17,17,17,17,15,13,12,5,4,3,1,1,0,0,15,15,15,15,15,13,13,11,5,3,1,1,1,0,0,16,16,16,16,16,14,11,11,5,2,2,1,1,0,0,16,16,16,16,13,12,9,9,4,2,2,1,1,0,0,12,12,12,12,12,9,9,6,5,2,1,1,1,0,0,13,13,13,13,13,9,9,8,3,1,1,1,1,0,0,22,22,22,22,22,22,22,17,11,8,6,4,2,2,2,13,13,13,13,13,9,9,9,3,1,1,1,1,0,0,11,11,11,11,9,9,9,7,3,1,1,1,1,0,0,10,10,10,10,10,9,7,6,3,1,1,1,1,0,0,11,11,11,11,11,9,6,5,3,1,1,1,1,0,0,11,11,11,11,11,8,5,4,3,1,1,1,1,0,0,11,11,11,11,8,7,4,4,2,1,1,1,1,0,0
2015-05-20,20,20,20,20,20,20,18,14,13,11,10,8,6,4,3,20,20,20,20,19,19,18,11,9,5,4,4,4,4,3,19,19,19,19,19,17,14,10,7,6,5,4,4,3,2,19,19,19,19,19,17,14,12,7,5,5,4,3,3,3,19,19,19,19,19,17,14,10,5,5,5,3,2,2,2,19,19,19,19,19,18,13,10,5,5,5,3,2,2,2,18,18,18,18,18,17,12,9,5,5,5,3,2,2,2,18,18,18,18,18,17,13,9,5,4,3,2,2,2,2,18,18,18,18,18,17,13,8,6,3,2,2,2,2,2,20,20,20,20,20,18,18,15,14,13,11,9,6,6,4,19,19,19,19,18,18,15,8,6,2,2,2,2,2,1,18,18,18,18,17,17,14,8,6,2,2,2,2,2,1,18,18,18,18,17,17,14,8,6,2,2,2,2,2,1,18,18,18,18,18,17,15,8,6,2,2,2,2,2,2,18,18,18,18,18,17,15,8,6,3,2,2,2,2,1,18,18,18,18,18,17,15,8,6,3,2,2,2,2,2
2015-05-21,22,22,22,22,22,20,17,13,10,8,6,6,4,3,2,22,22,22,22,21,19,16,9,8,6,4,4,2,0,0,16,16,16,16,16,16,13,9,8,5,5,2,2,2,0,16,16,16,16,16,14,12,9,8,6,5,2,2,2,0,15,15,15,15,15,13,12,9,8,6,4,2,2,0,0,15,15,15,15,15,13,12,9,8,6,5,2,2,0,0,15,15,15,15,15,13,12,9,8,5,5,2,0,0,0,15,15,15,15,15,13,11,9,5,5,5,2,0,0,0,15,15,15,15,15,13,11,8,5,5,5,2,0,0,0,25,25,25,25,25,25,21,13,13,10,6,4,4,2,2,15,15,15,15,15,13,11,10,5,5,5,0,0,0,0,15,15,15,15,15,13,11,9,5,5,3,0,0,0,0,15,15,15,15,15,13,11,9,5,5,3,0,0,0,0,15,15,15,15,15,13,11,9,5,5,1,0,0,0,0,15,15,15,15,15,13,11,9,5,3,1,0,0,0,0,15,15,15,15,15,13,11,9,5,3,1,0,0,0,0
2015-05-22,29,29,29,29,29,29,26,22,17,14,8,5,2,1,1,29,29,29,29,29,29,26,19,15,13,5,3,1,1,1,29,29,29,29,29,29,26,21,17,13,7,2,1,1,1,27,27,27,27,27,27,24,22,13,12,3,2,1,1,1,27,27,27,27,27,27,22,20,12,10,4,2,1,1,1,27,27,27,27,27,27,22,20,12,10,6,2,1,1,1,27,27,27,27,27,27,22,15,10,9,6,2,1,1,1,27,27,27,27,27,27,24,17,10,9,6,2,1,1,1,27,27,27,27,27,27,24,17,10,10,4,2,1,1,1,30,30,30,30,30,30,27,24,17,13,8,4,3,2,1,27,27,27,27,27,27,24,17,10,10,4,2,1,1,1,27,27,27,27,27,27,24,15,10,10,6,2,1,1,1,27,27,27,27,27,27,24,15,10,10,6,3,1,1,1,25,25,25,25,25,25,20,15,10,10,6,3,1,1,1,25,25,25,25,25,25,20,15,10,10,6,3,1,1,1,25,25,25,25,25,25,20,15,10,10,4,3,1,1,1
2015-05-25,24,24,24,24,22,19,13,11,11,9,5,4,2,0,0,18,18,18,18,18,16,11,8,7,5,3,3,1,0,0,17,17,17,17,17,13,9,8,5,4,1,1,1,0,0,15,15,15,15,15,11,9,7,5,3,1,1,0,0,0,15,15,15,15,13,11,7,5,5,3,1,0,0,0,0,14,14,14,14,13,9,5,3,3,1,0,0,0,0,0,14,14,14,12,9,7,5,3,2,0,0,0,0,0,0,12,12,12,12,10,9,5,3,1,0,0,0,0,0,0,12,12,12,12,7,7,5,2,1,0,0,0,0,0,0,26,26,26,24,24,22,18,16,14,10,7,6,4,4,3,11,11,11,9,7,6,4,1,1,0,0,0,0,0,0,14,14,14,9,4,4,3,1,1,0,0,0,0,0,0,14,14,14,6,4,4,1,1,1,0,0,0,0,0,0,14,14,14,6,4,4,1,1,0,0,0,0,0,0,0,14,14,14,6,4,4,1,1,0,0,0,0,0,0,0,14,14,14,6,4,4,3,1,0,0,0,0,0,0,0
2015-05-26,27,27,27,25,25,21,17,15,8,7,5,2,2,2,0,26,26,26,24,24,20,17,14,7,1,1,0,0,0,0,23,23,23,23,23,21,16,6,3,3,0,0,0,0,0,25,25,25,25,23,21,19,5,3,3,0,0,0,0,0,25,25,25,25,25,21,18,5,3,0,0,0,0,0,0,24,24,24,24,24,20,18,5,3,0,0,0,0,0,0,24,24,24,24,24,20,18,5,3,2,0,0,0,0,0,24,24,24,24,24,22,15,5,3,2,0,0,0,0,0,24,24,24,24,24,20,15,4,2,2,0,0,0,0,0,25,25,25,25,24,23,22,15,9,9,5,4,3,3,1,24,24,24,24,24,22,15,4,2,0,0,0,0,0,0,24,24,24,24,24,22,15,4,2,0,0,0,0,0,0,24,24,24,24,24,18,13,4,2,0,0,0,0,0,0,24,24,24,24,24,17,12,4,1,0,0,0,0,0,0,24,24,24,24,24,16,7,4,0,0,0,0,0,0,0,24,24,24,24,24,15,7,4,0,0,0,0,0,0,0
2015-05-27,23,23,23,23,23,22,16,13,8,6,5,3,3,2,2,22,22,22,22,22,16,11,10,6,6,4,4,3,0,0,17,17,17,17,17,15,12,9,6,6,4,3,2,0,0,15,15,15,15,15,15,10,9,8,5,4,2,1,0,0,15,15,15,15,15,15,13,7,6,5,3,1,1,0,0,18,18,18,18,18,16,11,7,6,5,2,1,1,0,0,18,18,18,18,18,16,11,7,6,4,1,1,1,0,0,17,17,17,17,17,15,10,7,6,4,1,1,1,0,0,17,17,17,17,17,13,11,7,6,3,1,1,1,0,0,28,28,28,28,28,28,27,18,15,12,7,4,3,3,2,15,15,15,15,15,13,11,5,4,3,1,1,1,0,0,15,15,15,15,15,13,9,5,4,4,1,1,1,0,0,15,15,15,15,15,13,9,5,4,4,1,1,1,0,0,15,15,15,15,15,13,9,5,4,4,1,1,1,0,0,15,15,15,15,15,13,9,5,4,3,1,1,0,0,0,15,15,15,15,15,12,8,4,3,3,1,0,0,0,0
2015-05-28,16,16,16,16,16,16,16,14,9,8,6,4,3,0,0,14,14,14,14,14,14,14,13,12,9,7,4,3,1,1,19,19,19,19,19,19,18,13,9,6,5,2,2,2,1,18,18,18,18,18,18,16,12,10,7,4,2,2,1,1,17,17,17,17,17,15,15,9,7,6,2,2,1,1,0,18,18,18,18,18,16,16,12,8,3,2,2,1,0,0,18,18,18,18,18,16,14,11,6,3,2,2,1,0,0,18,18,18,18,18,16,14,9,6,3,1,1,1,0,0,18,18,18,18,18,16,14,9,6,3,1,1,0,0,0,26,26,26,26,26,24,24,21,19,15,8,4,2,1,0,20,20,20,20,20,16,14,9,6,3,1,1,0,0,0,20,20,20,20,20,16,14,9,5,3,1,1,0,0,0,18,18,18,18,18,16,14,9,5,3,1,1,0,0,0,20,20,20,20,20,16,14,8,5,3,1,0,0,0,0,20,20,20,20,20,16,14,8,4,3,1,0,0,0,0,20,20,20,20,20,16,14,8,4,4,1,0,0,0,0
2015-05-29,21,21,21,20,18,18,13,11,8,7,7,3,2,1,1,20,20,20,20,18,16,13,9,7,4,4,2,2,1,0,17,17,17,17,15,12,11,8,6,4,3,2,2,0,0,19,19,19,18,17,13,10,8,6,5,1,0,0,0,0,18,18,18,18,18,13,8,7,4,4,1,0,0,0,0,16,16,16,16,14,13,7,7,4,4,1,0,0,0,0,18,18,18,18,14,8,7,7,5,4,3,0,0,0,0,18,18,18,17,15,8,7,6,5,4,3,0,0,0,0,17,17,17,17,12,8,7,6,5,3,3,0,0,0,0,28,28,28,28,25,24,22,19,13,12,9,7,4,2,2,16,16,16,14,12,8,7,6,5,4,3,0,0,0,0,18,18,18,16,10,8,7,6,5,4,3,0,0,0,0,19,19,19,17,14,8,7,6,5,4,3,0,0,0,0,19,19,19,17,15,8,7,6,5,4,3,0,0,0,0,19,19,19,17,15,8,7,6,5,4,3,0,0,0,0,19,19,19,17,15,8,7,6,5,4,3,0,0,0,0
